source_row,targetid,split
22624,39632975825996641,train
29221,39632979886083112,train
29210,39632979890277197,train
29209,39632979890279780,train
29208,39632979898666787,train
29172,39632979932219854,train
29170,39632979940606383,train
29044,39632979982552050,train
7107,39632979999329798,train
29379,39632979999329798,train
30291,39632980016107037,train
29331,39632980062242833,train
29323,39632980079019812,train
30284,39632980079019812,train
29334,39632980133545058,train
28615,39632980339066140,train
28342,39632980548782481,train
28340,39632980557172110,train
28341,39632980561366180,train
28337,39632980578140396,train
6817,39632980624280246,train
6816,39632980632668752,train
28493,39632980666221409,train
6805,39632980674610662,train
28494,39632980674610662,train
28481,39632980699778674,train
28458,39632980720750956,train
28461,39632980724944564,train
28459,39632980729135807,train
28457,39632980729136172,train
28462,39632980733331730,train
28466,39632980745915722,train
6797,39632980745915803,train
28463,39632980750109261,train
6800,39632980754304265,train
22606,39632980766886596,train
22604,39632980771080270,train
5754,39632980783661569,train
29205,39632984822780770,train
7072,39632984856334580,train
29371,39632984961191523,train
7106,39632984973773789,train
29369,39632985015716637,train
30289,39632985015716637,train
29341,39632985028299178,train
28611,39632985288346315,train
28612,39632985288346423,train
28622,39632985300928520,train
28618,39632985321898240,train
28619,39632985326092739,train
6852,39632985384815140,train
28339,39632985510644045,train
28338,39632985519031548,train
28336,39632985527422495,train
6815,39632985586140220,train
28505,39632985611306616,train
28484,39632985644862926,train
6801,39632985686803423,train
28475,39632985686803423,train
22607,39632985711969957,train
5744,39632985716163947,train
22608,39632985716164216,train
29234,39632989759477058,train
7070,39632989767863845,train
29220,39632989772056775,train
29222,39632989780448639,train
29214,39632989793029754,train
29217,39632989797222975,train
7077,39632989797223562,train
7065,39632989826583891,train
29175,39632989834971028,train
29165,39632989864329836,train
29169,39632989876914462,train
29168,39632989876915370,train
29166,39632989881106534,train
29380,39632989889498426,train
29374,39632989910470118,train
29340,39632989977575475,train
29336,39632990032104774,train
29335,39632990032105364,train
28616,39632990229235585,train
28624,39632990237623162,train
28617,39632990262790154,train
6855,39632990292150395,train
28588,39632990292150395,train
28347,39632990434754635,train
28348,39632990434758125,train
28345,39632990451534966,train
6810,39632990548002550,train
28496,39632990556391264,train
28500,39632990560584999,train
6806,39632990564780584,train
28503,39632990573169221,train
28472,39632990648666161,train
28473,39632990648666392,train
29223,39632994704561736,train
29224,39632994708750819,train
29213,39632994717139362,train
29218,39632994721337292,train
29174,39632994754888893,train
29185,39632994771667262,train
29167,39632994805222037,train
29391,39632994847164459,train
29366,39632994876524196,train
29342,39632994897495074,train
29339,39632994897495378,train
7105,39632994947825951,train
29337,39632994952021389,train
28623,39632995161736802,train
28587,39632995224652223,train
28582,39632995233042238,train
28577,39632995262400709,train
28344,39632995375646645,train
28346,39632995384034175,train
6820,39632995451142272,train
6807,39632995484698722,train
28502,39632995488891145,train
28501,39632995493087423,train
28526,39632995501475645,train
28474,39632995560197554,train
6798,39632995564391873,train
28469,39632995564391873,train
28470,39632995568585124,train
29239,39632999586726939,train
29235,39632999590922592,train
29241,39632999603505086,train
29227,39632999620281907,train
7083,39632999624476038,train
29230,39632999624476039,train
7075,39632999628672141,train
7074,39632999637059413,train
7073,39632999637060713,train
29179,39632999670615657,train
29178,39632999674810301,train
29377,39632999725140267,train
29378,39632999725141252,train
29376,39632999729335043,train
7108,39632999741917153,train
29373,39632999754498427,train
29345,39632999804833400,train
29343,39632999809027856,train
29338,39632999855163110,train
28625,39633000073268141,train
28626,39633000085848789,train
28589,39633000131987564,train
28579,39633000152961023,train
6854,39633000165542952,train
28576,39633000165542952,train
28713,39633000178125726,train
6786,39633000257816359,train
28350,39633000262011929,train
28356,39633000295565558,train
28499,39633000400423182,train
28498,39633000400424323,train
28483,39633000421393605,train
28485,39633000425587215,train
6804,39633000425588405,train
28487,39633000429782060,train
29236,39633004485677197,train
29233,39633004494062482,train
7087,39633004502451110,train
29243,39633004502454855,train
7088,39633004502454859,train
29228,39633004519228477,train
29229,39633004523423329,train
29176,39633004565367156,train
29186,39633004577948638,train
29385,39633004628280219,train
29381,39633004636672586,train
29389,39633004649253282,train
29392,39633004657639555,train
29368,39633004678612067,train
29344,39633004703777824,train
29437,39633004758304512,train
28630,39633004959629436,train
28620,39633004968019487,train
28628,39633004976408272,train
28595,39633005030933766,train
28585,39633005047710380,train
28373,39633005102239309,train
28372,39633005110625928,train
28370,39633005114819073,train
28368,39633005127404627,train
28363,39633005131597184,train
28393,39633005139986837,train
28353,39633005169344546,train
28355,39633005181929969,train
6813,39633005278398491,train
28490,39633005316146360,train
28478,39633005349701089,train
29237,39633009359455722,train
7085,39633009359457880,train
29244,39633009367847835,train
7082,39633009388814889,train
29225,39633009388816624,train
29226,39633009393009087,train
7081,39633009401398116,train
29180,39633009443343314,train
29187,39633009460121177,train
7118,39633009502062304,train
29388,39633009502062383,train
29382,39633009506258624,train
29384,39633009510451322,train
29402,39633009518841048,train
7109,39633009527227313,train
29390,39633009527229101,train
29348,39633009585947255,train
29349,39633009611116202,train
29438,39633009640476140,train
6856,39633009825025292,train
28631,39633009837606393,train
28655,39633009862772152,train
28710,39633009942464360,train
28711,39633009946657810,train
28374,39633009976019006,train
28376,39633009992795153,train
28369,39633009992795480,train
28403,39633010013767053,train
28387,39633010022157098,train
28391,39633010026348682,train
28388,39633010030543044,train
28389,39633010030544084,train
28358,39633010068294988,train
6812,39633010160569715,train
28521,39633010177344642,train
6830,39633010177345070,train
28525,39633010177345070,train
28482,39633010181542172,train
6803,39633010189927977,train
6802,39633010202509866,train
7086,39633014220655297,train
29245,39633014241625428,train
7080,39633014254210441,train
7079,39633014258402781,train
7093,39633014287762243,train
29260,39633014287762504,train
29183,39633014308736569,train
29182,39633014312928059,train
29184,39633014312928091,train
29189,39633014321316685,train
29190,39633014325511161,train
29383,39633014371650455,train
29395,39633014401008743,train
29396,39633014401009420,train
29411,39633014421980696,train
29409,39633014430369384,train
29407,39633014434563529,train
29351,39633014472312399,train
29450,39633014493285002,train
28627,39633014711387215,train
28647,39633014736553889,train
28365,39633014853995756,train
28364,39633014858186927,train
28366,39633014858188325,train
28362,39633014862385031,train
28367,39633014866577792,train
28405,39633014866578767,train
28404,39633014870770811,train
28394,39633014874968557,train
28396,39633014879159316,train
28395,39633014879160089,train
28390,39633014883353867,train
28398,39633014891743639,train
6826,39633014984016921,train
28508,39633015017572121,train
6831,39633015025959392,train
28540,39633015025959392,train
28520,39633015030153806,train
28523,39633015034347635,train
28527,39633015038543866,train
28528,39633015042737221,train
28529,39633015042739587,train
28488,39633015046931745,train
29252,39633019065078824,train
29254,39633019073464321,train
29247,39633019086046407,train
29262,39633019102823707,train
29263,39633019107018300,train
29181,39633019157349829,train
29188,39633019165737991,train
29488,39633019195099177,train
29487,39633019199291662,train
29485,39633019203488578,train
29400,39633019216072950,train
29399,39633019220263992,train
29404,39633019266401291,train
29406,39633019283179680,train
29350,39633019316734064,train
7104,39633019329315204,train
29448,39633019337706458,train
29435,39633019341902126,train
28210,39633019375454345,train
28200,39633019446758940,train
28638,39633019526449263,train
6857,39633019534836682,train
28632,39633019534836682,train
28633,39633019543227596,train
28651,39633019564199806,train
28648,39633019576780507,train
28599,39633019593559490,train
28598,39633019597750623,train
28720,39633019643887891,train
28715,39633019656471707,train
28716,39633019660667840,train
28381,39633019673247826,train
28382,39633019673248568,train
28402,39633019715191573,train
28406,39633019719386409,train
28359,39633019744553605,train
6784,39633019757135144,train
6825,39633019815857338,train
6814,39633019853604532,train
28507,39633019857797378,train
28531,39633019857797557,train
28536,39633019866188762,train
28522,39633019874576248,train
28486,39633019891353256,train
29246,39633023917885252,train
29248,39633023922082647,train
29250,39633023926273150,train
7095,39633023934663091,train
29191,39633023989191316,train
29398,39633024056297556,train
29394,39633024064685634,train
29412,39633024094045011,train
29356,39633024135988096,train
29352,39633024148570842,train
29443,39633024156958998,train
29446,39633024156962161,train
29442,39633024177930423,train
28209,39633024203099168,train
28213,39633024266014026,train
28202,39633024278596885,train
28634,39633024366675147,train
6860,39633024375065190,train
28650,39633024396037910,train
28646,39633024404425669,train
28601,39633024433782804,train
28375,39633024526059572,train
28379,39633024530253301,train
28361,39633024584777923,train
6783,39633024593167901,train
28546,39633024609943786,train
