targetid,ra,dec,split
39627896737760201,199.3456661223971,4.526577776898908,train
39627896741955280,199.6235093153515,4.502780502047963,val
39627896746151132,199.9615497236491,4.551502669469789,train
39627896750343685,200.1209932666986,4.588400561741675,train
39627896758732561,200.6325531065553,4.457243426322409,train
39627896762925579,200.8293952234877,4.570094486571343,test
39627896767122064,201.1609087453669,4.510084597279394,train
39627896771318047,201.4849030456042,4.576085712660265,train
39627896775508074,201.5634807745129,4.462584184884014,train
39627896775508090,201.5641312165353,4.463359459956608,test
39627896779703029,201.8475358147446,4.459904463293805,train
39627896779705489,201.9840657424835,4.558035811297845,train
39627896796482478,202.9410032453194,4.582729803306146,train
39627896800674758,203.1096709095598,4.5215364482164,train
39627896804869852,203.3908505272438,4.48213383080448,train
39627896804870961,203.4396383838058,4.54521547804414,train
39627896804870965,203.4397652113736,4.415504567518191,train
39627896809064886,203.6867267683778,4.48530640849237,train
39627896809064904,203.687400756694,4.485493933756421,train
39627896813259755,203.9744549526577,4.563170829647945,train
39627896817452998,204.1653172382824,4.481235173628568,train
39627896821646783,204.3853672824037,4.447232915939077,train
39627896821650898,204.5661397693183,4.542601669690575,train
39627896830036943,204.937714531016,4.515684062484368,train
39627896838423313,205.3582722000962,4.401042813083657,test
39627896842619098,205.6849234448624,4.516502538965161,train
39627896851006383,206.1146444324013,4.502380013418127,train
39627896859395526,206.6244933872646,4.455813209342462,val
39627896859400114,206.809296979895,4.613808941259007,train
39627896867784232,207.1554680427407,4.395370512783701,train
39627896867785003,207.1928202237639,4.582142742305056,train
39627896867787228,207.2977539283338,4.477747758250454,train
39627896871977235,207.337478608082,4.479044794715522,train
39627896880370095,208.0007968649812,4.542724832591593,test
39627896892952907,208.7922579399211,4.43172138937963,train
39627896905531972,209.3594766858303,4.594865661190572,train
39627896905534128,209.4741152718671,4.376107805458405,train
39627896905535300,209.5314152360375,4.475884378096715,train
39627896909727084,209.6398414189092,4.53446921085636,train
39627896909727534,209.6606914363721,4.502362648666145,train
39627896913922151,209.9259760149958,4.467862764337315,train
39627896918114678,210.0981836365727,4.391335572717633,train
39627896918116793,210.1961128509604,4.44223957915984,train
39627896918116901,210.2018506620006,4.42524423336315,train
39627896930698802,210.9064735202727,4.523935261073106,train
39627896930700960,211.0106645279629,4.478125529363367,train
39627896930701280,211.0257433554165,4.578510712894034,train
39627896934892149,211.1140014307974,4.510237859040693,train
39627896934896747,211.3270111684748,4.568594334003714,train
39627896947475467,211.8874120786551,4.443898921458314,train
39627896955865830,212.4766101082636,4.593514613732172,train
39627896964252476,212.8771189947438,4.523136773844691,train
39627896968446128,213.0996550325412,4.404701842201452,train
39627896968449620,213.259241782006,4.553198701041956,train
39627896976836606,213.6914303709958,4.501993332569467,train
39627896976838773,213.7878494769424,4.570697104518895,train
39627896985223849,214.1249312225815,4.429737579271274,train
39627896985226496,214.2533513133597,4.461574291634436,train
39627896989420545,214.4800355822136,4.61530029752528,test
39627896997807849,214.9177280858938,4.595017594196903,train
39627896997809014,214.9716030286138,4.471595334723345,train
39627896997810003,215.0140169621759,4.436634781615743,val
39627896997810779,215.0488482438602,4.378036956077866,train
39627896997811312,215.0708640078215,4.587638273378025,test
39627897010391260,215.7278107471523,4.506560407322378,train
39627897010392230,215.7785695125564,4.421082183506526,train
39627897014584502,215.9161885642638,4.60967028754517,train
39627897018780311,216.2278629351664,4.431185523733099,train
39627897018780577,216.2391413349489,4.57777551212591,test
39627897027166631,216.620257980213,4.449842584046611,train
39627897039750280,217.4108861843321,4.4857571068385,train
39627897039752627,217.5264379656327,4.569904734653472,train
39627897043945153,217.6872535538421,4.556197403579088,train
39627897043947030,217.7667218440848,4.468912558853149,train
39627897056528216,218.4125072629526,4.529506614108135,train
39627897060720873,218.6155411143774,4.61177120809323,train
39627897060723434,218.7368902819414,4.38979001475634,train
39627897069111803,219.2329299665788,4.517979450947314,test
39627897073304170,219.3819013283065,4.583082734651071,train
39627897077501460,219.7688129432512,4.474381398879851,train
39627897081692678,219.8811618017362,4.456838213869324,val
39627897085891111,220.2859233792587,4.528028095253141,train
39627897090082010,220.4117394141177,4.528919666816453,train
39627897090083169,220.4648121521201,4.385194861707893,test
39627897090084233,220.5104404170247,4.614251053712451,train
39627897090085461,220.5694299091622,4.610603825009218,train
39627897094277913,220.7516183187886,4.542593675241303,train
39627897094279560,220.8318493982086,4.471720425698216,train
39627897102668331,221.3321912054042,4.50549151623475,train
39627897115251264,222.0806844461874,4.557029001096756,val
39627897119441179,222.1285258282989,4.61168424502412,train
39627897123639050,222.5367524377943,4.376749005898133,train
39627897132024633,222.9019832049536,4.436034798593743,train
39627901481518620,122.9014595997174,4.746728160332713,train
39627901489910589,123.5543181512874,4.698498001231386,train
39627901502490396,124.1690187708218,4.826391580794395,train
39627901506683945,124.3855388405455,4.86889359215458,train
39627901519269949,125.2763085453751,4.628938466257069,test
39627901523463679,125.5173564175163,4.849365440563029,train
39627901531851735,125.9466279536007,4.777891826985889,train
39627901531854557,126.0421604860965,4.84800623083404,test
39627901565408582,128.0628111020408,4.874451210464621,train
39627901569598658,128.1512039772154,4.751663741784113,train
39627901590576417,129.6086186684936,4.793881699347965,train
39627901598959470,129.9317961833906,4.694730553932223,train
39627901607348846,130.4986316327422,4.768374777261315,train
39627901607350941,130.5917155081089,4.766236825110176,train
39627901624128708,131.6048539526588,4.685955751128578,train
39627901628320071,131.7133275120954,4.646803297811049,train
39627901649290478,132.905446734884,4.865754848214797,train
39627901661872897,133.656750973472,4.865288934950414,train
39627901678652495,134.7815718159173,4.742874105322687,train
39627901687041208,135.299434453195,4.816342716395662,train
39627901691234338,135.4674341659448,4.833812457640594,train
39627901695428991,135.7323387050834,4.72991640808186,test
39627901716402088,137.0875746230643,4.849839017171001,train
39627901720593794,137.1882446099739,4.813847245642695,train
39627901745759518,138.6905702932222,4.784159172033944,val
39627901749954546,138.9652327031079,4.792325300174516,train
39627901749958579,139.1197770608306,4.744028675137189,test
39627901775122944,140.5950585824265,4.625901233853587,val
39627901796089993,141.6463138209732,4.670402389808793,train
39627901796094687,141.844260075652,4.821110926194923,train
39627901796094967,141.8549706323913,4.647666232052159,train
39627901800285437,141.941400881738,4.757753921952638,train
39627901812869083,142.7223831428772,4.64598255646585,test
39627901850619271,145.1244650427915,4.67317872847366,train
39627901859006004,145.4841462754828,4.794431551306469,train
39627901867395557,146.013619468875,4.639757474400534,val
39627901871590718,146.3021539204804,4.858745403618093,test
39627901871591300,146.3332880449163,4.63973496841732,train
39627901913533760,148.8404963409681,4.669750305421892,train
39627901926114094,149.4603549394761,4.853197237349876,train
39627901926114372,149.4759392009574,4.800769533777314,val
39627901938699509,150.3221440522021,4.667014108843263,train
39627901951283837,151.1610857502886,4.827666053364225,train
39627901963866074,151.8866796223093,4.671763482816845,train
39627901976447239,152.5222200381058,4.632887522998776,val
39627902010000822,154.5034618823177,4.649295211115994,train
39627902014194950,154.7619957380307,4.653910908541677,train
39627902014196256,154.8384889819138,4.67133134892537,train
39627902014196634,154.862407881248,4.700246277575006,train
39627902014197401,154.9089032273955,4.746437576216219,test
39627902018389643,155.0425649656269,4.724014366443122,train
39627902047750064,156.7933545573304,4.702509903971486,train
39627902047750995,156.8435540909512,4.846311284796934,train
39627902056136957,157.1986087495564,4.873455610795484,train
39627902081302605,158.6933751793828,4.814446438543011,train
39627902093889812,159.6378477536306,4.831068022581667,train
39627902102276752,160.0648957601615,4.793200570926294,train
39627902119053924,161.0527516146867,4.704140311157265,train
39627902119055600,161.1200849187796,4.811531453241756,test
39627902123246728,161.2507038364624,4.804799610900004,train
39627902135828580,161.9522266532542,4.805495436970102,test
39627902140026630,162.3726077098089,4.776466950251013,train
39627902152608029,163.070302718389,4.672377586112821,test
39627902156801626,163.3045377721853,4.645869295883585,train
39627902202939257,166.0500270864817,4.682839335375917,train
39627902215525158,166.9561579219617,4.677338638244673,train
39627902219716407,167.0591552987199,4.751386277257559,train
39627902223910884,167.3067020123366,4.750866722226966,val
39627902223911793,167.346186786778,4.811294710581169,train
39627902228107516,167.6636701696341,4.688755799944754,train
39627902232298162,167.7446523167379,4.743445998914005,train
39627902240689024,168.3498038662235,4.676318218576566,test
39627902240689032,168.3501890876724,4.674753019460108,val
39627902244882057,168.5518511957272,4.697725766746935,train
39627902278436440,170.5539525206613,4.698935652241708,train
39627902282629244,170.7294348304723,4.638258227309144,train
39627902282631034,170.8172260071622,4.691373192591082,train
39627902286823709,170.9882696624136,4.753564502208381,train
39627902307795173,172.2388924834126,4.869762353206668,train
39627902316187846,172.9374205849371,4.812396065653815,train
39627902320379122,173.0416122849268,4.794961685917481,val
39627902328767306,173.5137181688437,4.774511380396375,train
39627902332965276,173.9446320380615,4.730211154265094,train
39627902337155852,174.0221002970388,4.763002637547854,train
39627902341354790,174.479999340491,4.796600663095371,test
39627902345545950,174.5937014483472,4.824328607364283,train
39627902349738071,174.7377848929173,4.631774201695997,test
39627902349740771,174.8458874114483,4.758915826225557,train
39627902362325457,175.6992530824272,4.820885982845907,train
39627902362325486,175.7005917213287,4.655117522954558,train
39627902362326106,175.7284776563407,4.804597461260558,val
39627902370709811,176.0011521864087,4.873790343247443,train
39627902370710176,176.0162893713917,4.755898041871403,train
39627902387489064,177.0924454316964,4.853597739635305,train
39627902391686763,177.479123357227,4.803573812697545,test
39627902391686798,177.4809295077266,4.660572969181561,val
39627902408461763,178.3852925718029,4.83200768923709,train
39627902412658096,178.7125802197881,4.785979475634067,train
39627902437820700,180.0957214528263,4.781046271948663,train
39627902442012791,180.2543921478292,4.656894692690916,val
39627902442018228,180.5003852154071,4.709090282376328,train
39627902450403951,180.8489849796482,4.728313685949961,train
39627902462986376,181.5918752351302,4.778911059981648,train
39627902471373961,182.0647088441512,4.799910061294986,train
